arxiv_id,title,authors,year,published,updated,primary_category,categories,abstract,url,pdf_url,topic,technical_tags,technical_role,relevance,status,ai_rating,human_checked,notes,match_terms
1708.00166,A waveform model for eccentric binary black hole based on effective-one-body-numerical-relativity (EOBNR) formalism,Zhoujian Cao; Wen-Biao Han,2017,2017-08-01,,gr-qc,gr-qc,,https://arxiv.org/abs/1708.00166,https://arxiv.org/pdf/1708.00166,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOBNR,effective-one-body;EOBNR
1708.03501,Accurate inspiral-merger-ringdown gravitational waveforms for non-spinning black-hole binaries including the effect of subdominant modes,Ajit Kumar Mehta; Chandra Kant Mishra; Vijay Varma; Parameswaran Ajith,2017,2017-08-11,,gr-qc,gr-qc,,https://arxiv.org/abs/1708.03501,https://arxiv.org/pdf/1708.03501,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1708.08926,Sub-radian-accuracy gravitational waveforms of coalescing binary neutron stars in numerical relativity,Kenta Kiuchi; Kyohei Kawaguchi; Koutarou Kyutoku; Yuichiro Sekiguchi; Masaru Shibata; Keisuke Taniguchi,2017,2017-08-29,,astro-ph.HE,astro-ph.HE;astro-ph.CO;gr-qc,,https://arxiv.org/abs/1708.08926,https://arxiv.org/pdf/1708.08926,EOB,nr_calibration_eobnr_seobnr_teobresums;tides_neutron_stars,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1709.00590,"Gravitational spin-orbit coupling in binary systems, post-Minkowskian approximation and effective one-body theory",Donato Bini; Thibault Damour,2017,2017-09-02,,gr-qc,gr-qc,,https://arxiv.org/abs/1709.00590,https://arxiv.org/pdf/1709.00590,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1709.06016,"Scattering of two spinning black holes in post-Minkowskian gravity, to all orders in spin, and effective-one-body mappings",Justin Vines,2017,2017-09-18,,gr-qc,gr-qc,,https://arxiv.org/abs/1709.06016,https://arxiv.org/pdf/1709.06016,EOB,foundations_hamiltonian_pn_pm;gsf_gauge_invariants;spin_precession;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1709.09742,Reducing the two-body problem in scalar-tensor theories to the motion of a test particle : a scalar-tensor effective-one-body approach,Félix-Louis Julié,2017,2017-09-27,,gr-qc,gr-qc,,https://arxiv.org/abs/1709.09742,https://arxiv.org/pdf/1709.09742,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;emri_test_mass_teukolsky,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1710.00147,Excitation of high frequency voices from intermediate-mass-ratio inspirals with large eccentricity,Wen-Biao Han; Zhoujian Cao; Yi-Ming Hu,2017,2017-09-30,,gr-qc,gr-qc,,https://arxiv.org/abs/1710.00147,https://arxiv.org/pdf/1710.00147,EOB,nr_calibration_eobnr_seobnr_teobresums;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1710.10599,High-energy gravitational scattering and the general relativistic two-body problem,Thibault Damour,2017,2017-10-29,,gr-qc,gr-qc,,https://arxiv.org/abs/1710.10599,https://arxiv.org/pdf/1710.10599,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1712.06533,Assessing the Energetics of Spinning Binary Black Hole Systems,Serguei Ossokine; Tim Dietrich; Evan Foley; Reza Katebi; Geoffrey Lovelace,2017,2017-12-18,,gr-qc,gr-qc,,https://arxiv.org/abs/1712.06533,https://arxiv.org/pdf/1712.06533,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1801.02366,Factorization and resummation: A new paradigm to improve gravitational wave amplitudes. II: the higher multipolar modes,Francesco Messina; Alberto Maldarella; Alessandro Nagar,2018,2018-01-08,,gr-qc,gr-qc,,https://arxiv.org/abs/1801.02366,https://arxiv.org/pdf/1801.02366,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;spin_precession,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1801.03704,Spin-orbit precession along eccentric orbits: improving the knowledge of self-force corrections and of their effective-one-body counterparts,Donato Bini; Thibault Damour; Andrea Geralico,2018,2018-01-11,,gr-qc,gr-qc,,https://arxiv.org/abs/1801.03704,https://arxiv.org/pdf/1801.03704,EOB,foundations_hamiltonian_pn_pm;gsf_gauge_invariants;spin_precession;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1803.02350,Degeneracy of gravitational waveforms in the context of GW150914,James Creswell; Hao Liu; Andrew D. Jackson; Sebastian von Hausegger; Pavel Naselsky,2018,2018-03-06,,gr-qc,gr-qc;astro-ph.CO,,https://arxiv.org/abs/1803.02350,https://arxiv.org/pdf/1803.02350,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1803.06346,Improving performance of SEOBNRv3 by $\sim$300x,Tyler D. Knowles; Caleb Devine; David A. Buch; Serdar A. Bilgili; Thomas R. Adams; Zachariah B. Etienne; Sean T. McWilliams,2018,2018-03-16,,gr-qc,gr-qc,,https://arxiv.org/abs/1803.06346,https://arxiv.org/pdf/1803.06346,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;SEOBNR,effective-one-body;SEOBNR
1803.10701,Enriching the Symphony of Gravitational Waves from Binary Black Holes by Tuning Higher Harmonics,Roberto Cotesta; Alessandra Buonanno; Alejandro Bohé; Andrea Taracchini; Ian Hinder; Serguei Ossokine,2018,2018-03-28,,gr-qc,gr-qc,,https://arxiv.org/abs/1803.10701,https://arxiv.org/pdf/1803.10701,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1804.02235,Matter imprints in waveform models for neutron star binaries: tidal and self-spin effects,Tim Dietrich; Sebastian Khan; Reetika Dudi; Shasvath J. Kapadia; Prayush Kumar; Alessandro Nagar; Frank Ohme; Francesco Pannarale; Anuradha Samajdar; Sebastiano Bernuzzi; Gregorio Carullo; Walter Del Pozzo; et al.,2018,2018-04-06,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/1804.02235,https://arxiv.org/pdf/1804.02235,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession;tides_neutron_stars,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;SEOBNR;TEOBResumS,effective-one-body;SEOBNR;TEOBResumS
1805.00293,Black-hole Spectroscopy by Making Full Use of Gravitational-Wave Modeling,Richard Brito; Alessandra Buonanno; Vivien Raymond,2018,2018-05-01,,gr-qc,gr-qc,,https://arxiv.org/abs/1805.00293,https://arxiv.org/pdf/1805.00293,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOBNR,effective-one-body;EOBNR
1805.03891,Rush the inspiral: efficient Effective One Body time-domain gravitational waveforms,Alessandro Nagar; Piero Rettegno,2018,2018-05-10,,gr-qc,gr-qc,,https://arxiv.org/abs/1805.03891,https://arxiv.org/pdf/1805.03891,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;tides_neutron_stars;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;TEOBResumS,effective-one-body;EOB;TEOBResumS
1805.10809,Gravitational spin-orbit coupling in binary systems at the second post-Minkowskian approximation,Donato Bini; Thibault Damour,2018,2018-05-28,,gr-qc,gr-qc;hep-th,,https://arxiv.org/abs/1805.10809,https://arxiv.org/pdf/1805.10809,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;spin_precession;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1806.01625,CoRe database of binary neutron star merger waveforms and its application in waveform development,Tim Dietrich; David Radice; Sebastiano Bernuzzi; Francesco Zappa; Albino Perego; Bernd Brueugmann; Swami Vivekanandji Chaurasia; Reetika Dudi; Wolfgang Tichy; Maximiliano Ujevic,2018,2018-06-05,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/1806.01625,https://arxiv.org/pdf/1806.01625,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;tides_neutron_stars;eccentric_hyperbolic_scattering;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1806.01772,"Time-domain effective-one-body gravitational waveforms for coalescing compact binaries with nonprecessing spins, tides and self-spin effects",Alessandro Nagar; Sebastiano Bernuzzi; Walter Del Pozzo; Gunnar Riemenschneider; Sarp Akcay; Gregorio Carullo; Philipp Fleig; Stanislav Babak; Ka Wa Tsang; Marta Colleoni; Francesco Messina; Geraint Pratten; et al.,2018,2018-06-05,,gr-qc,gr-qc,,https://arxiv.org/abs/1806.01772,https://arxiv.org/pdf/1806.01772,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;tides_neutron_stars;eccentric_hyperbolic_scattering;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;TEOBResumS,effective-one-body;EOB;TEOBResumS
1808.06582,Hamiltonians and canonical coordinates for spinning particles in curved space-time,Vojtěch Witzany; Jan Steinhoff; Georgios Lukes-Gerakopoulos,2018,2018-08-20,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/1808.06582,https://arxiv.org/pdf/1808.06582,EOB,foundations_hamiltonian_pn_pm;spin_precession;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1808.09749,Relevance of tidal effects and post-merger dynamics for binary neutron star parameter estimation,Reetika Dudi; Francesco Pannarale; Tim Dietrich; Mark Hannam; Sebastiano Bernuzzi; Frank Ohme; Bernd Bruegmann,2018,2018-08-29,,gr-qc,gr-qc,,https://arxiv.org/abs/1808.09749,https://arxiv.org/pdf/1808.09749,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;tides_neutron_stars;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1809.03109,Hairy binary black holes in Einstein-Maxwell-dilaton theory and their effective-one-body description,Mohammed Khalil; Noah Sennett; Jan Steinhoff; Justin Vines; Alessandra Buonanno,2018,2018-09-03,,gr-qc,gr-qc;astro-ph.HE;hep-th,,https://arxiv.org/abs/1809.03109,https://arxiv.org/pdf/1809.03109,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1809.02516,Gravitational self-force corrections to gyroscope precession along circular orbits in the Kerr spacetime,Donato Bini; Thibault Damour; Andrea Geralico; Chris Kavanagh; Maarten van de Meent,2018,2018-09-07,,gr-qc,gr-qc,,https://arxiv.org/abs/1809.02516,https://arxiv.org/pdf/1809.02516,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1809.04349,Systematic effects from black hole-neutron star waveform model uncertainties on the neutron star equation of state,Kabir Chakravarti; Anuradha Gupta; Sukanta Bose; Matthew D. Duez; Jesus Caro; Wyatt Brege; Francois Foucart; Shaon Ghosh; Koutarou Kyutoku; Benjamin D. Lackey; Masaru Shibata; Daniel A. Hemberger; et al.,2018,2018-09-12,,gr-qc,gr-qc;astro-ph.SR,,https://arxiv.org/abs/1809.04349,https://arxiv.org/pdf/1809.04349,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession;tides_neutron_stars;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1809.05041,Gravitational radiation from compact binary systems in Einstein-Maxwell-dilaton theories,Félix-Louis Julié,2018,2018-09-13,,gr-qc,gr-qc,,https://arxiv.org/abs/1809.05041,https://arxiv.org/pdf/1809.05041,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1812.00956,Spinning-black-hole scattering and the test-black-hole limit at second post-Minkowskian order,Justin Vines; Jan Steinhoff; Alessandra Buonanno,2018,2018-12-03,,gr-qc,gr-qc,,https://arxiv.org/abs/1812.00956,https://arxiv.org/pdf/1812.00956,EOB,foundations_hamiltonian_pn_pm;spin_precession;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1812.02744,Effective-one-body multipolar waveform for tidally interacting binary neutron stars up to merger,Sarp Akcay; Sebastiano Bernuzzi; Francesco Messina; Alessandro Nagar; Néstor Ortiz; Piero Rettegno,2018,2018-12-06,,gr-qc,gr-qc,,https://arxiv.org/abs/1812.02744,https://arxiv.org/pdf/1812.02744,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;tides_neutron_stars;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1812.07865,Surrogate model of hybridized numerical relativity binary black hole waveforms,Vijay Varma; Scott E. Field; Mark A. Scheel; Jonathan Blackman; Lawrence E. Kidder; Harald P. Pfeiffer,2018,2018-12-19,,gr-qc,gr-qc,,https://arxiv.org/abs/1812.07865,https://arxiv.org/pdf/1812.07865,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1812.07923,"Nonlinear-in-spin effects in effective-one-body waveform models of spin-aligned, inspiralling, neutron star binaries",Alessandro Nagar; Francesco Messina; Piero Rettegno; Donato Bini; Thibault Damour; Andrea Geralico; Sarp Akcay; Sebastiano Bernuzzi,2018,2018-12-19,,gr-qc,gr-qc,,https://arxiv.org/abs/1812.07923,https://arxiv.org/pdf/1812.07923,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;tides_neutron_stars,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;TEOBResumS,effective-one-body;EOB;TEOBResumS
